지점,지점명,일시,1.5M 정시 습도(%),10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),1.5M 정시 기온(°C),1.5M 정시 풍속(m/s),정시 지면온도(°C),정시 초상온도(°C),1.5M 정시 지중온도(°C),정시 누적 순복사(MJ/m2),정시 누적 전천복사(MJ/m2),정시 누적 반사복사(MJ/m2),정시 조도(10lux),정시 지하수위(cm),rain_mm
119,수원(농),2024-07-07 23:00:00,94.5,46.2,48.8,49.8,57.8,24.0,,24.4,24.0,21.0,,100.0,,,,2.5
119,수원(농),2024-07-08 00:00:00,94.8,46.3,47.7,49.2,57.7,23.9,,24.3,23.9,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 01:00:00,95.5,46.2,48.3,49.5,57.5,23.8,,24.3,24.0,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 02:00:00,95.8,46.0,48.5,50.0,57.9,23.7,,24.3,23.8,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 03:00:00,95.4,46.9,48.7,49.5,58.2,23.7,,24.2,23.8,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 04:00:00,95.0,46.7,48.9,49.3,57.5,23.7,,24.2,23.7,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 05:00:00,96.3,46.9,48.3,50.3,58.7,23.6,,24.1,23.8,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 06:00:00,96.8,46.1,48.2,48.7,56.7,23.7,,24.2,24.0,21.0,,,,,,38.3
119,수원(농),2024-07-08 07:00:00,94.3,46.2,48.5,48.6,57.6,23.9,,24.4,24.1,21.0,,,,,,38.3
119,수원(농),2024-07-08 08:00:00,93.4,46.2,48.5,50.0,57.6,23.7,,24.2,23.9,21.0,,,,,,38.3
119,수원(농),2024-07-08 09:00:00,93.5,46.2,49.3,49.7,57.3,23.4,,24.3,23.6,21.0,,,,,,38.3
119,수원(농),2024-07-08 10:00:00,94.4,46.1,48.7,49.6,57.2,23.2,,24.2,23.3,21.0,,,,,,38.3
119,수원(농),2024-07-08 11:00:00,95.9,46.1,48.2,49.3,56.7,23.2,,24.3,23.9,21.0,,,,,,38.3
119,수원(농),2024-07-08 12:00:00,96.7,46.3,48.5,49.1,58.1,23.3,,24.7,24.8,21.0,,,,,,38.3
119,수원(농),2024-07-08 13:00:00,94.8,46.3,48.4,49.0,57.5,23.8,,24.9,24.3,21.0,,,,,,38.3
119,수원(농),2024-07-08 14:00:00,93.8,46.1,48.4,49.9,57.7,23.9,,24.8,24.2,21.0,,,,,,38.3
119,수원(농),2024-07-08 15:00:00,90.9,46.2,48.5,49.7,56.0,24.3,,26.1,25.5,21.0,,,,,,38.3
119,수원(농),2024-07-08 16:00:00,92.9,46.0,48.6,49.3,57.4,23.5,,25.2,24.4,21.0,,,,,,38.3
119,수원(농),2024-07-08 17:00:00,92.9,46.0,47.7,49.3,56.2,23.7,,25.1,25.1,21.0,,,,,,38.3
119,수원(농),2024-07-08 18:00:00,94.1,46.0,47.9,50.2,58.2,23.9,,24.9,24.3,21.0,,,,,,38.3
119,수원(농),2024-07-08 19:00:00,95.8,46.2,48.2,49.7,57.5,23.5,,24.4,23.7,21.0,,,,,,38.3
119,수원(농),2024-07-08 20:00:00,96.0,46.2,48.6,49.7,56.1,23.1,,24.0,23.2,21.0,,,,,,38.3
119,수원(농),2024-07-08 21:00:00,97.0,46.2,47.6,49.8,57.2,23.1,,23.9,23.3,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 22:00:00,96.5,46.5,48.1,49.7,58.8,23.0,,23.8,23.0,21.0,,100.0,,,,38.3
119,수원(농),2024-07-08 23:00:00,95.4,45.8,49.0,49.6,57.2,22.8,,23.4,22.3,21.0,,100.0,,,,38.3
119,수원(농),2024-07-09 00:00:00,96.2,45.9,48.6,49.0,57.1,22.8,,23.5,22.9,21.0,,,,,,8.5
119,수원(농),2024-07-09 01:00:00,96.2,46.1,48.0,49.4,58.4,22.2,,22.6,21.3,21.0,,100.0,,,,8.5
119,수원(농),2024-07-09 02:00:00,96.8,46.3,47.9,49.8,55.8,21.9,,22.6,21.6,21.0,,100.0,,,,8.5
119,수원(농),2024-07-09 03:00:00,97.1,46.0,48.3,49.4,58.8,22.0,,22.9,22.1,21.0,,100.0,,,,8.5
119,수원(농),2024-07-09 04:00:00,97.1,46.3,49.3,49.6,58.4,22.0,,22.8,21.7,21.1,,100.0,,,,8.5
119,수원(농),2024-07-09 05:00:00,97.2,46.2,48.6,50.0,58.5,21.8,,22.4,20.9,21.0,,100.0,,,,8.5
119,수원(농),2024-07-09 06:00:00,97.4,46.3,48.6,49.4,56.1,21.9,,22.6,22.0,21.1,,,,,,8.5
119,수원(농),2024-07-09 07:00:00,97.6,46.2,48.7,49.2,57.8,22.4,,23.4,23.5,21.1,,,,,,8.5
119,수원(농),2024-07-09 08:00:00,94.3,46.2,48.4,49.7,56.0,23.0,,24.7,25.3,21.1,,,,,,8.5
119,수원(농),2024-07-09 09:00:00,93.2,46.3,49.0,49.3,57.5,23.4,,25.5,26.7,21.1,,,,,,8.5
119,수원(농),2024-07-09 10:00:00,90.3,45.9,48.4,49.3,57.6,24.2,,26.0,27.7,21.1,,,,,,8.5
119,수원(농),2024-07-09 11:00:00,89.4,46.1,48.8,49.9,56.3,24.4,,26.0,26.6,21.1,,,,,,8.5
119,수원(농),2024-07-09 12:00:00,92.2,46.5,47.8,49.5,56.4,24.2,,25.5,25.0,21.1,,,,,,8.5
119,수원(농),2024-07-09 13:00:00,92.8,46.0,48.1,49.6,57.4,24.5,,26.2,26.2,21.1,,,,,,8.5
119,수원(농),2024-07-09 14:00:00,91.5,46.3,48.7,50.0,58.3,24.0,,25.4,24.7,21.1,,,,,,8.5
119,수원(농),2024-07-09 15:00:00,89.6,45.9,48.3,49.6,57.8,24.0,,25.1,24.9,21.1,,,,,,8.5
119,수원(농),2024-07-09 16:00:00,89.7,46.0,48.7,49.6,56.5,24.2,,25.0,25.0,21.1,,,,,,8.5
119,수원(농),2024-07-09 17:00:00,89.2,46.6,48.7,49.5,57.9,24.3,,25.2,25.5,21.1,,,,,,8.5
119,수원(농),2024-07-09 18:00:00,90.0,46.5,48.3,48.8,57.1,24.4,,25.2,25.3,21.2,,,,,,8.5
119,수원(농),2024-07-09 19:00:00,89.8,45.8,48.5,49.8,56.8,23.9,,24.2,23.8,21.1,,,,,,8.5
119,수원(농),2024-07-09 20:00:00,88.6,45.6,47.7,48.9,56.5,23.8,,23.8,23.4,21.1,,100.0,,,,8.5
119,수원(농),2024-07-09 21:00:00,90.5,46.4,48.7,49.9,57.0,23.5,,23.5,23.1,21.1,,100.0,,,,8.5
119,수원(농),2024-07-09 22:00:00,92.4,46.1,48.2,49.3,57.9,23.2,,23.4,22.7,21.1,,100.0,,,,8.5
119,수원(농),2024-07-09 23:00:00,93.9,45.5,48.0,49.3,57.1,23.0,,23.2,22.7,21.2,,100.0,,,,8.5
119,수원(농),2024-07-10 00:00:00,95.5,46.1,48.0,49.8,56.7,22.5,,23.0,22.5,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 01:00:00,94.9,46.3,48.5,49.2,56.1,22.5,,22.9,22.4,21.1,,100.0,,,,14.0
119,수원(농),2024-07-10 02:00:00,95.2,46.4,48.0,49.2,57.6,22.4,,22.9,22.3,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 03:00:00,94.7,46.2,48.1,49.4,56.3,22.3,,22.6,22.1,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 04:00:00,94.5,46.3,49.0,49.2,57.5,22.0,,22.5,21.8,21.1,,100.0,,,,14.0
119,수원(농),2024-07-10 05:00:00,93.3,46.2,47.8,49.5,56.8,21.9,,22.3,21.5,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 06:00:00,93.7,46.1,48.9,49.3,56.3,21.7,,22.3,21.6,21.2,,,,,,14.0
119,수원(농),2024-07-10 07:00:00,89.3,46.2,48.0,49.7,56.3,22.7,,23.2,24.9,21.2,,,,,,14.0
119,수원(농),2024-07-10 08:00:00,76.6,45.9,48.2,49.6,57.4,25.2,,26.6,30.4,21.2,,,,,,14.0
119,수원(농),2024-07-10 09:00:00,67.1,46.3,49.1,49.1,56.2,26.8,,30.2,34.0,21.3,,,,,,14.0
119,수원(농),2024-07-10 10:00:00,64.7,46.1,47.4,49.9,56.8,28.3,,34.1,37.3,21.3,,,,,,14.0
119,수원(농),2024-07-10 11:00:00,57.8,45.5,47.9,49.9,57.6,29.4,,37.1,42.0,21.3,,,,,,14.0
119,수원(농),2024-07-10 12:00:00,57.8,45.8,47.9,50.2,58.9,29.9,,39.3,45.2,21.3,,,,,,14.0
119,수원(농),2024-07-10 13:00:00,54.5,45.4,47.2,49.2,57.6,30.8,,39.5,45.5,21.3,,,,,,14.0
119,수원(농),2024-07-10 14:00:00,50.6,45.0,47.1,48.8,57.1,31.6,,39.7,46.9,21.3,,,,,,14.0
119,수원(농),2024-07-10 15:00:00,58.4,43.3,47.5,49.6,57.9,30.7,,36.4,40.2,21.3,,,,,,14.0
119,수원(농),2024-07-10 16:00:00,60.8,42.9,47.9,50.3,57.0,30.1,,35.7,40.1,21.3,,,,,,14.0
119,수원(농),2024-07-10 17:00:00,62.4,42.0,47.7,49.2,57.3,29.2,,32.2,34.1,21.3,,,,,,14.0
119,수원(농),2024-07-10 18:00:00,69.3,42.6,46.6,49.4,57.4,27.9,,29.3,32.0,21.3,,,,,,14.0
119,수원(농),2024-07-10 19:00:00,69.5,42.9,46.8,48.3,56.6,27.2,,27.3,28.8,21.3,,,,,,14.0
119,수원(농),2024-07-10 20:00:00,75.9,42.6,46.9,49.9,57.7,25.5,,26.0,25.5,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 21:00:00,82.6,43.3,47.7,49.8,58.2,24.4,,25.1,24.2,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 22:00:00,86.7,43.2,47.6,49.6,56.6,23.6,,24.5,23.1,21.2,,100.0,,,,14.0
119,수원(농),2024-07-10 23:00:00,89.6,43.3,47.7,49.4,57.0,23.2,,24.1,22.6,21.2,,100.0,,,,14.0
119,수원(농),2024-07-11 00:00:00,88.3,43.5,48.1,50.3,58.4,23.3,,24.0,23.0,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 01:00:00,89.3,43.4,47.2,50.1,57.7,23.2,,23.9,23.1,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 02:00:00,91.2,43.7,48.0,50.0,58.0,22.6,,23.6,22.4,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 03:00:00,91.0,43.4,47.0,49.7,58.4,22.6,,23.6,22.6,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 04:00:00,92.8,43.8,48.0,49.6,56.8,22.4,,23.5,22.6,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 05:00:00,93.4,43.9,47.2,49.6,58.4,21.8,,23.2,22.2,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 06:00:00,93.5,43.9,47.6,49.8,57.1,21.8,,23.4,22.9,21.2,,,,,,0.0
119,수원(농),2024-07-11 07:00:00,92.8,43.8,48.2,50.0,57.5,22.1,,24.1,24.7,21.2,,,,,,0.0
119,수원(농),2024-07-11 08:00:00,92.3,43.7,48.1,50.2,57.0,22.1,,24.3,24.5,21.2,,,,,,0.0
119,수원(농),2024-07-11 09:00:00,88.0,43.3,48.0,50.1,58.4,22.8,,26.1,28.0,21.3,,,,,,0.0
119,수원(농),2024-07-11 10:00:00,85.2,42.7,47.5,50.3,56.5,23.7,,27.1,29.7,21.3,,,,,,0.0
119,수원(농),2024-07-11 11:00:00,81.4,42.4,48.4,50.3,57.5,24.7,,29.7,33.7,21.3,,,,,,0.0
119,수원(농),2024-07-11 12:00:00,79.9,42.0,47.8,49.9,57.1,25.3,,30.1,32.7,21.3,,,,,,0.0
119,수원(농),2024-07-11 13:00:00,76.4,41.6,48.1,49.9,56.8,26.2,,32.8,38.2,21.4,,,,,,0.0
119,수원(농),2024-07-11 14:00:00,73.2,40.7,48.0,50.0,56.7,27.0,,34.0,38.0,21.4,,,,,,0.0
119,수원(농),2024-07-11 15:00:00,71.9,39.6,47.3,49.9,58.3,27.8,,34.7,39.6,21.4,,,,,,0.0
119,수원(농),2024-07-11 16:00:00,71.2,39.5,47.7,49.4,58.7,27.6,,33.6,37.4,21.4,,,,,,0.0
119,수원(농),2024-07-11 17:00:00,75.7,38.2,46.8,49.7,56.4,26.4,,30.0,31.2,21.3,,,,,,0.0
119,수원(농),2024-07-11 18:00:00,76.1,37.9,44.7,49.4,57.6,26.1,,28.8,31.4,21.3,,,,,,0.0
119,수원(농),2024-07-11 19:00:00,76.6,37.6,45.1,49.7,57.2,25.7,,27.2,28.3,21.3,,,,,,0.0
119,수원(농),2024-07-11 20:00:00,83.7,37.5,44.9,49.7,57.7,24.0,,25.0,23.6,21.3,,100.0,,,,0.0
119,수원(농),2024-07-11 21:00:00,87.2,37.1,43.9,49.1,58.1,23.1,,23.8,22.4,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 22:00:00,89.9,37.0,44.0,49.2,56.8,22.4,,23.4,21.0,21.2,,100.0,,,,0.0
119,수원(농),2024-07-11 23:00:00,93.4,36.5,43.3,48.9,56.3,21.6,,22.7,20.8,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 00:00:00,95.2,36.3,43.4,47.8,57.1,21.4,,22.5,20.6,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 01:00:00,94.9,36.1,43.5,48.5,56.6,21.1,,22.2,20.1,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 02:00:00,94.6,35.7,43.4,49.4,56.5,20.7,,21.8,18.9,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 03:00:00,96.2,36.0,42.9,49.0,57.5,20.5,,21.6,19.5,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 04:00:00,96.7,36.0,42.7,48.2,56.7,20.7,,22.4,21.3,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 05:00:00,95.7,35.8,42.3,49.2,58.1,21.0,,22.6,21.2,21.2,,100.0,,,,0.0
119,수원(농),2024-07-12 06:00:00,94.5,35.5,41.4,48.6,57.4,21.3,,22.7,21.6,21.2,,,,,,0.0
119,수원(농),2024-07-12 07:00:00,93.4,35.6,41.5,48.3,57.1,21.6,,23.3,22.2,21.3,,,,,,0.0
119,수원(농),2024-07-12 08:00:00,90.6,35.4,40.4,47.7,56.2,21.9,,23.7,23.3,21.3,,,,,,0.0
119,수원(농),2024-07-12 09:00:00,86.7,34.8,40.7,47.2,57.0,22.8,,25.8,27.6,21.3,,,,,,0.0
119,수원(농),2024-07-12 10:00:00,81.3,35.3,39.9,48.0,57.5,24.5,,28.8,33.5,21.3,,,,,,0.0
119,수원(농),2024-07-12 11:00:00,74.4,35.3,39.0,47.6,55.6,25.5,,30.1,35.3,21.4,,,,,,0.0
119,수원(농),2024-07-12 12:00:00,72.4,34.9,38.8,46.7,56.0,26.1,,31.3,35.8,21.4,,,,,,0.0
119,수원(농),2024-07-12 13:00:00,68.4,34.8,38.2,46.6,57.6,27.6,,32.9,38.5,21.4,,,,,,0.0
119,수원(농),2024-07-12 14:00:00,65.1,34.5,37.5,45.5,57.3,28.2,,34.0,40.7,21.4,,,,,,0.0
119,수원(농),2024-07-12 15:00:00,63.9,34.3,37.2,44.9,58.1,28.5,,32.0,36.3,21.4,,,,,,0.0
119,수원(농),2024-07-12 16:00:00,61.8,33.6,36.1,44.6,56.9,29.4,,33.9,40.2,21.4,,,,,,0.0
119,수원(농),2024-07-12 17:00:00,62.0,33.5,35.7,44.0,58.7,29.3,,32.5,37.8,21.4,,,,,,0.0
119,수원(농),2024-07-12 18:00:00,70.1,32.9,35.7,43.9,56.7,28.4,,29.5,32.9,21.4,,,,,,0.0
119,수원(농),2024-07-12 19:00:00,74.2,32.8,34.7,43.4,58.1,27.1,,27.4,28.4,21.4,,,,,,0.0
119,수원(농),2024-07-12 20:00:00,78.7,32.8,34.7,42.7,57.6,25.8,,25.8,24.7,21.3,,100.0,,,,0.0
119,수원(농),2024-07-12 21:00:00,83.3,32.3,35.0,41.3,57.0,24.8,,24.9,23.1,21.3,,100.0,,,,0.0
119,수원(농),2024-07-12 22:00:00,89.7,32.2,34.0,41.5,55.1,23.6,,24.2,22.8,21.3,,100.0,,,,0.0
119,수원(농),2024-07-12 23:00:00,90.6,32.4,33.6,41.1,54.8,23.3,,23.9,21.6,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 00:00:00,92.9,32.5,34.5,41.1,57.3,22.9,,23.5,21.3,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 01:00:00,93.6,32.0,33.8,40.2,56.8,22.5,,23.2,21.3,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 02:00:00,94.1,31.7,33.4,40.2,57.4,22.2,,22.9,20.3,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 03:00:00,94.4,31.4,33.8,39.6,56.7,22.0,,22.6,20.1,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 04:00:00,95.6,31.9,33.1,40.0,57.4,21.9,,22.4,20.0,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 05:00:00,95.8,31.4,33.0,39.1,56.5,21.7,,22.2,20.0,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 06:00:00,96.2,31.6,32.9,38.8,54.6,21.8,,22.3,20.6,21.3,,,,,,0.0
119,수원(농),2024-07-13 07:00:00,95.5,31.4,32.6,38.4,56.1,22.9,,23.8,24.6,21.3,,,,,,0.0
119,수원(농),2024-07-13 08:00:00,83.7,31.8,33.3,39.2,56.2,25.3,,26.7,29.8,21.4,,,,,,0.0
119,수원(농),2024-07-13 09:00:00,77.4,31.2,32.7,37.7,56.6,26.9,,29.7,34.1,21.4,,,,,,0.0
119,수원(농),2024-07-13 10:00:00,74.5,31.6,32.5,38.0,57.3,27.4,,30.6,35.0,21.4,,,,,,0.0
119,수원(농),2024-07-13 11:00:00,70.2,31.4,32.1,37.1,55.8,28.7,,33.2,38.8,21.4,,,,,,0.0
119,수원(농),2024-07-13 12:00:00,65.6,31.4,32.2,38.1,56.9,29.9,,35.1,41.1,21.5,,,,,,0.0
119,수원(농),2024-07-13 13:00:00,61.5,30.5,32.3,37.4,56.6,30.8,,36.0,41.4,21.5,,,,,,0.0
119,수원(농),2024-07-13 14:00:00,48.8,31.1,31.8,37.7,57.3,31.7,,37.6,43.9,21.5,,,,,,0.0
119,수원(농),2024-07-13 15:00:00,44.8,30.3,31.8,37.1,57.8,32.3,,39.1,45.1,21.5,,,,,,0.0
119,수원(농),2024-07-13 16:00:00,46.2,30.2,31.0,36.4,56.5,31.5,,34.8,36.7,21.5,,,,,,0.0
119,수원(농),2024-07-13 17:00:00,46.6,29.8,31.3,35.8,58.0,31.5,,33.3,35.0,21.5,,,,,,0.0
119,수원(농),2024-07-13 18:00:00,69.7,29.6,31.0,36.5,56.9,29.0,,31.5,33.2,21.4,,,,,,0.0
119,수원(농),2024-07-13 19:00:00,71.3,29.4,30.3,36.4,56.3,27.8,,29.0,29.1,21.4,,,,,,0.0
119,수원(농),2024-07-13 20:00:00,74.8,29.2,29.6,35.4,55.7,26.7,,27.2,26.4,21.4,,100.0,,,,0.0
119,수원(농),2024-07-13 21:00:00,77.9,29.1,30.5,35.6,55.7,25.6,,26.0,25.2,21.4,,100.0,,,,0.0
119,수원(농),2024-07-13 22:00:00,83.0,28.9,30.3,35.1,55.4,25.2,,25.9,24.1,21.3,,100.0,,,,0.0
119,수원(농),2024-07-13 23:00:00,85.4,29.0,30.3,35.7,55.6,24.9,,25.3,23.3,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 00:00:00,86.4,28.5,29.7,34.6,55.9,24.3,,24.7,22.4,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 01:00:00,89.4,28.7,29.2,34.3,55.1,23.9,,24.6,22.8,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 02:00:00,90.2,28.2,29.5,34.3,55.7,23.6,,24.3,22.6,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 03:00:00,89.9,28.4,30.0,34.1,54.2,23.9,,24.2,22.3,21.3,,100.0,,,,0.0
119,수원(농),2024-07-14 04:00:00,90.8,28.3,29.5,35.0,52.6,23.7,,24.3,22.5,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 05:00:00,81.5,27.8,28.9,34.4,51.9,24.9,,23.8,22.9,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 06:00:00,79.1,28.5,29.5,35.0,50.1,24.7,,23.6,23.6,21.4,,,,,,0.0
119,수원(농),2024-07-14 07:00:00,76.2,28.1,29.1,34.9,50.2,25.1,,24.4,25.9,21.4,,,,,,0.0
119,수원(농),2024-07-14 08:00:00,70.9,28.5,29.5,33.9,48.2,26.6,,26.8,30.9,21.5,,,,,,0.0
119,수원(농),2024-07-14 09:00:00,68.2,28.5,29.4,34.2,45.1,27.7,,29.9,34.3,21.5,,,,,,0.0
119,수원(농),2024-07-14 10:00:00,63.3,28.3,29.2,34.5,42.9,28.6,,34.9,38.5,21.5,,,,,,0.0
119,수원(농),2024-07-14 11:00:00,60.5,27.9,28.3,33.6,42.4,29.4,,38.2,39.1,21.5,,,,,,0.0
119,수원(농),2024-07-14 12:00:00,62.0,27.6,28.7,33.4,39.5,29.3,,37.5,37.4,21.5,,,,,,0.0
119,수원(농),2024-07-14 13:00:00,59.8,27.4,28.4,32.9,36.7,29.7,,35.8,35.0,21.5,,,,,,0.0
119,수원(농),2024-07-14 14:00:00,57.7,27.4,28.4,32.8,35.7,30.6,,39.1,39.3,21.5,,,,,,0.0
119,수원(농),2024-07-14 15:00:00,58.0,27.4,28.9,33.6,33.9,30.8,,39.2,42.1,21.5,,,,,,0.0
119,수원(농),2024-07-14 16:00:00,57.0,26.8,27.7,32.3,29.3,30.5,,36.6,37.3,21.5,,,,,,0.0
119,수원(농),2024-07-14 17:00:00,54.3,26.3,27.9,32.0,27.9,31.0,,36.9,39.1,21.5,,,,,,0.0
119,수원(농),2024-07-14 18:00:00,55.8,26.6,27.5,31.9,26.7,30.5,,33.0,35.5,21.5,,,,,,0.0
119,수원(농),2024-07-14 19:00:00,61.3,26.7,27.9,32.3,27.0,29.3,,29.9,30.0,21.5,,,,,,0.0
119,수원(농),2024-07-14 20:00:00,66.9,26.2,27.9,32.2,25.7,28.2,,28.0,27.4,21.5,,100.0,,,,0.0
119,수원(농),2024-07-14 21:00:00,66.8,25.9,27.5,31.7,24.9,27.4,,26.8,26.0,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 22:00:00,69.3,25.4,27.6,31.6,25.1,26.9,,26.0,25.9,21.4,,100.0,,,,0.0
119,수원(농),2024-07-14 23:00:00,71.7,25.9,27.2,32.4,24.2,26.2,,25.4,25.4,21.4,,100.0,,,,0.0
119,수원(농),2024-07-15 00:00:00,73.4,25.7,27.1,32.6,24.2,25.7,,24.9,24.3,21.4,,100.0,,,,0.0
119,수원(농),2024-07-15 01:00:00,75.0,26.0,27.3,31.7,24.1,25.2,,24.5,23.6,21.4,,100.0,,,,0.0
119,수원(농),2024-07-15 02:00:00,75.0,25.3,26.8,32.4,24.1,25.3,,24.5,24.5,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 03:00:00,74.6,25.3,27.0,32.2,23.5,25.2,,24.3,24.3,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 04:00:00,74.3,25.4,26.7,32.2,24.1,25.3,,24.2,24.4,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 05:00:00,73.9,26.0,27.3,32.5,23.6,25.0,,23.8,23.5,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 06:00:00,74.2,25.3,26.7,31.7,23.8,24.7,,23.8,23.9,21.5,,,,,,0.0
119,수원(농),2024-07-15 07:00:00,72.4,25.7,27.0,32.1,23.6,25.3,,24.6,26.5,21.5,,,,,,0.0
119,수원(농),2024-07-15 08:00:00,69.2,25.3,26.5,30.9,23.3,26.2,,26.4,29.7,21.5,,,,,,0.0
119,수원(농),2024-07-15 09:00:00,63.6,25.4,27.0,31.2,23.4,27.9,,32.5,35.0,21.5,,,,,,0.0
119,수원(농),2024-07-15 10:00:00,62.1,25.2,26.8,31.7,23.7,28.6,,36.3,36.6,21.5,,,,,,0.0
119,수원(농),2024-07-15 11:00:00,62.0,25.0,26.8,30.5,23.2,28.7,,35.9,36.4,21.6,,,,,,0.0
119,수원(농),2024-07-15 12:00:00,62.6,25.0,26.4,31.6,23.6,29.4,,36.7,37.8,21.6,,,,,,0.0
119,수원(농),2024-07-15 13:00:00,61.3,24.7,26.5,31.4,23.3,30.3,,40.7,44.7,21.6,,,,,,0.0
119,수원(농),2024-07-15 14:00:00,58.9,24.5,26.5,30.2,22.7,30.0,,36.1,37.4,21.6,,,,,,0.0
119,수원(농),2024-07-15 15:00:00,61.9,24.4,26.2,30.5,22.6,29.5,,33.1,33.8,21.6,,,,,,0.0
119,수원(농),2024-07-15 16:00:00,59.8,24.4,26.4,30.8,22.7,30.6,,36.6,38.1,21.6,,,,,,0.0
119,수원(농),2024-07-15 17:00:00,59.0,23.8,26.0,31.1,22.8,30.6,,35.0,37.0,21.6,,,,,,0.0
119,수원(농),2024-07-15 18:00:00,57.5,24.0,25.9,31.1,22.3,30.8,,33.2,35.4,21.6,,,,,,0.0
119,수원(농),2024-07-15 19:00:00,60.2,23.6,26.1,30.4,22.9,29.8,,30.1,30.3,21.6,,,,,,0.0
119,수원(농),2024-07-15 20:00:00,63.5,23.4,25.9,30.6,22.6,29.1,,28.6,28.4,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 21:00:00,76.5,23.8,26.2,30.2,22.6,27.1,,27.6,26.3,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 22:00:00,82.3,23.5,25.8,30.7,22.6,26.1,,27.0,25.7,21.5,,100.0,,,,0.0
119,수원(농),2024-07-15 23:00:00,80.6,23.4,25.6,31.3,22.2,25.6,,26.3,24.9,21.5,,100.0,,,,0.0
119,수원(농),2024-07-16 00:00:00,82.8,23.2,25.6,31.0,22.4,25.3,,26.0,24.5,21.5,,100.0,,,,18.0
119,수원(농),2024-07-16 01:00:00,85.0,23.3,25.8,29.7,22.6,24.9,,25.7,23.9,21.5,,100.0,,,,18.0
119,수원(농),2024-07-16 02:00:00,85.9,23.5,25.9,29.5,22.3,25.0,,25.8,24.6,21.5,,100.0,,,,18.0
119,수원(농),2024-07-16 03:00:00,78.4,23.3,25.6,29.8,22.2,25.7,,25.4,24.6,21.5,,100.0,,,,18.0
119,수원(농),2024-07-16 04:00:00,76.7,23.2,25.3,30.3,21.9,25.8,,24.9,24.6,21.5,,100.0,,,,18.0
119,수원(농),2024-07-16 05:00:00,79.2,23.0,25.9,30.5,21.7,25.5,,25.0,25.0,21.6,,100.0,,,,18.0
119,수원(농),2024-07-16 06:00:00,79.2,23.2,25.5,30.5,21.4,25.3,,24.5,24.3,21.5,,,,,,18.0
119,수원(농),2024-07-16 07:00:00,74.5,23.1,25.3,31.0,21.3,26.4,,25.3,28.4,21.6,,,,,,18.0
119,수원(농),2024-07-16 08:00:00,68.4,23.1,25.4,30.1,21.1,27.4,,28.5,32.3,21.6,,,,,,18.0
119,수원(농),2024-07-16 09:00:00,66.2,22.9,25.3,30.1,21.0,28.0,,31.7,34.0,21.6,,,,,,18.0
119,수원(농),2024-07-16 10:00:00,69.4,22.8,25.6,30.3,20.8,28.0,,31.6,34.7,21.6,,,,,,18.0
